,text,favourite_count,retweet_count,created_at
777,"@CConstitucional La objeción de conciencia impacta negativamente no sólo el acceso de las mujeres a la IVE, sino al propio sistema de sald ocasionando daños a terceros. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-20 16:44:25+00:00
778,@CConstitucional Las fallas administrativas en los servicios de salud impiden a las mujeres acceder a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 16:35:45+00:00
779,@CConstitucional La interpretación restrictiva de una causal puede hacer que un aborto legal se transforme en delito. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 16:34:32+00:00
780,"RT @GIRE_mx: Hoy se cumplía el plazo para que la @CConstitucional se posicionara sobre la eliminación del aborto como delito, pero aún no t…",0,9,2021-11-20 16:32:50+00:00
781,@CConstitucional Cuando el aborto se practica en condiciones de seguridad y aportunidad las mujeres gozan de una vida más saludable. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 16:32:31+00:00
782,"RT @IvanDariohR: A los hombres que están en contra del aborto, un derecho fundamental que solo compromete a las mujeres, mañana es el día i…",0,35,2021-11-20 16:30:45+00:00
783,@CConstitucional El aborto sigue siendo un problema de salud pública en Colombia y en el mundo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 16:26:27+00:00
784,@CConstitucional En colombia no existe un derecho a la vida del no nacido. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 16:25:11+00:00
785,@CConstitucional La liberalización no incrementa los abortos. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 16:21:13+00:00
786,@CConstitucional El modelo de causales es insuficiente para garantizar el derecho a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 16:18:06+00:00
787,@CConstitucional La penalización del aborto no es la única alternativa para proteger la vida en gestación. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 16:17:28+00:00
788,@CConstitucional Las barreras a la IVE se intensifican en las zonas de conflicto armado. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 16:16:10+00:00
789,@CConstitucional La eliminación del delito de aborto del código penal es una cuestión de democracia. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 16:08:03+00:00
790,"@CConstitucional Incumplir las normas sobre aborto puede generar faltas civíles, administrativas, o penales. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-20 16:06:45+00:00
791,@CConstitucional La liberalización no incrementa los abortos. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 16:01:31+00:00
792,"RT @paobraussin1101: #CorteAbortoSi #causajustaporelaborto Son miles miles de mujeres q no tienen acceso a una salud sexual, un embarazo de…",0,3,2021-11-20 15:55:12+00:00
793,RT @ReproRightsLAC: Cada día que pasa sin eliminar el delito de aborto del código penal es una condena para las mujeres y niñas en Colombia…,0,12,2021-11-20 15:55:06+00:00
794,"RT @equidadmx: Desde México apoyamos a nuestras hermanas de Colombia para que @CConstitucional elimine el delito de aborto, para que sea se…",0,4,2021-11-20 15:54:56+00:00
795,"RT @_KarenAV_: La criminalización del aborto implica imponer a las mujeres una visión única de vida, a través de la facultad punitiva del E…",0,1,2021-11-20 15:54:32+00:00
796,"@CConstitucional Las normas internacionales protegen los derechos reproductivos como parte de los derechos humanos, incluído el aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-20 15:52:41+00:00
797,"@CConstitucional A los fines de la pena, el aborto no debería ser un delito. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",1,0,2021-11-20 15:48:11+00:00
798,@CConstitucional La autonomía es un derecho humano que abarca la posibilidad de la mujer de decidir con libertad el proyecto de vida. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 15:46:46+00:00
799,@CConstitucional La penalización y el delito de aborto en Colombia y América Latina es una norma dictada por hombres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 15:45:29+00:00
800,"RT @agualaboca: 🧵👀Ayer vencía el plazo para que la @CConstitucional tomara una decisión sobre la demanda del movimiento @causajustaco, que…",0,53,2021-11-20 15:37:33+00:00
801,"@CConstitucional La garantía de los derechos y en especial del respeto a la vida privada, se beneficia de leyes no restrictivas. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-20 15:36:35+00:00
802,@CConstitucional Los requisitos para acceder a un aborto legal son arbitrarios y variables. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 15:35:13+00:00
803,@CConstitucional La mayoría de los abortos inducidos ocurren durante el primer trimestre del embarazo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-20 15:33:12+00:00
804,@CConstitucional Los costos del aborto legal en Colombia son altos a causa de la mala práxis. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-20 15:30:10+00:00
805,"RT @agualaboca: 🧵👀Ayer vencía el plazo para que la @CConstitucional tomara una decisión sobre la demanda del movimiento @causajustaco, que…",0,53,2021-11-20 15:27:07+00:00
806,@CConstitucional La distribución de los servicios de aborto en Colombia es profundamente inequitativa. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 15:26:15+00:00
807,RT @equidadmx: La amenaza de cárcel para las mujeres que aborten es la principal barrera para el acceso a las 3 causales. El uso del derech…,0,7,2021-11-20 15:25:27+00:00
808,@CConstitucional Si el test de proporcionalidad se hubiera aplicado adecuadament en Colombia no existiría delito de Aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 15:24:51+00:00
809,"RT @agualaboca: 🧵👀Ayer vencía el plazo para que la @CConstitucional tomara una decisión sobre la demanda del movimiento @causajustaco, que…",0,53,2021-11-20 15:22:07+00:00
810,"RT @d_ibarra: Días, porque buenos los argumentos a favor de eliminar el aborto como delito en el código penal.

#CorteVoteSí #CausaJustaPor…",0,76,2021-11-20 15:18:55+00:00
811,"RT @agualaboca: 🧵👀Ayer vencía el plazo para que la @CConstitucional tomara una decisión sobre la demanda del movimiento @causajustaco, que…",0,53,2021-11-20 15:17:18+00:00
812,@CConstitucional Los costos del aborto legal en Colombia son altos a causa de la mala práxis. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 15:15:49+00:00
813,@CConstitucional La negacion de servicios de IVE: una constante contraria a los estándares establecidos por la corte constitucional. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 15:14:31+00:00
814,@CConstitucional La penalización del aborto constituye una injerencia en la vida privada de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 15:11:52+00:00
815,@CConstitucional El sistema de salud colombiano aha incorporado en sus beneficios todas las prestaciones que se requieren para la garantía del aborto seguro. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 15:05:39+00:00
816,@CConstitucional La mujer es un ser humano plenamente digno y no un instrumento de reproducción de la especie humana. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 15:04:23+00:00
817,"RT @agualaboca: 🧵👀Ayer vencía el plazo para que la @CConstitucional tomara una decisión sobre la demanda del movimiento @causajustaco, que…",0,53,2021-11-20 15:03:15+00:00
818,@CConstitucional Los requisitos para acceder a un aborto legal son arbitrarios y variables. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 15:01:34+00:00
819,@CConstitucional Los sistemas jurídicos que establecen o excepciones para el aborto lo hacen de forma arbitraria y discrecional. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:57:52+00:00
820,"RT @agualaboca: 🧵👀Ayer vencía el plazo para que la @CConstitucional tomara una decisión sobre la demanda del movimiento @causajustaco, que…",0,53,2021-11-20 14:56:19+00:00
821,@CConstitucional El modelo de causales o indicacione refuerza el carácter de excepcionalidad que tiene el delito de aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:55:32+00:00
822,@CConstitucional La penalización parcial produce y reproduce la desigualdad. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:54:15+00:00
823,@CConstitucional El embarazo forzado es la negación más cruel y evidente del derecho a decidir de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:51:29+00:00
824,"RT @agualaboca: 🧵👀Ayer vencía el plazo para que la @CConstitucional tomara una decisión sobre la demanda del movimiento @causajustaco, que…",0,53,2021-11-20 14:48:03+00:00
825,"RT @agualaboca: 🧵👀Ayer vencía el plazo para que la @CConstitucional tomara una decisión sobre la demanda del movimiento @causajustaco, que…",0,53,2021-11-20 14:46:20+00:00
826,@CConstitucional Los avances en materia de acceso al aborto son incipientes pero sólidos. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:45:24+00:00
827,@CConstitucional El modelo de causales es insuficiente para garantizar el derecho a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:44:10+00:00
828,@CConstitucional Las fallas administrativas en los servicios de salud impiden a las mujeres acceder a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-20 14:41:45+00:00
829,@CConstitucional El modelo de causales favorece la exigencia de requisitos no legales. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:35:40+00:00
830,"RT @AlexaRochi__: La maternidad será deseada o no será.
#CorteAbortoSi #causajustaporelaborto https://t.co/bpF20DdSf6",0,114,2021-11-20 14:35:32+00:00
831,@CConstitucional Con argumentos falsos los anti derechos han intentado suplantar el debate en torno al aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:34:27+00:00
832,"RT @MariaDDVillamil: Hoy es tu día de brillar amiga @CConstitucional ✨✨✨ Hoy es tu día de reconocer que el delito de aborto es misógino, cl…",0,55,2021-11-20 14:32:08+00:00
833,@CConstitucional El marco de políticas públicas en materia de IVE protege a las mujeres en el ejercicio de este derecho. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-20 14:31:53+00:00
834,"🧵👀Ayer vencía el plazo para que la @CConstitucional tomara una decisión sobre la demanda del movimiento @causajustaco, que le pidió al tribunal eliminar el delito de aborto del Código Penal. Sin embargo, una vez más, el proceso se dilató. ¿Qué pasó? #CausaJustaPorElAborto ⤵️1/8",126,53,2021-11-20 14:27:45+00:00
835,@CConstitucional La sobre regulación en materia de aborto no funciona en la práctica. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:27:07+00:00
836,@CConstitucional El aborto en Colombia está despenalizado parcialmente. Cualquier debate sobre aborto en Colombia solo puede conducir a una ampliación de causales del modelo vigente. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:25:47+00:00
837,@CConstitucional El aborto en Colombia está despenalizado parcialmente. Cualquier debate sobre aborto en Colombia solo puede conducir a una ampliación de causales del modelo vigente. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:24:26+00:00
838,@CConstitucional El modelo de causales a veces es usado para judicializar a las mujeres por el delito de aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:21:48+00:00
839,@CConstitucional El subregistro del aborto es una constante que refleja la marginalidad del tema. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:15:48+00:00
840,@CConstitucional Pese al modelo de causales vigente en el país más del 99% de los abortos son ilegales y las complicaciones son comunes. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:14:21+00:00
841,@CConstitucional El factor de interpretación de las causales del aborto legal es problemático. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-20 14:12:01+00:00
842,@CConstitucional El debate penal en torno al aborto ha evolucionado a lo largo de los siglos. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:11:33+00:00
843,@CConstitucional La eliminación del delito de aborto del código penal es una cuestión de democracia. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:04:13+00:00
844,@CConstitucional Tanto el modelo de causales como el de plazos son restrictivos. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 14:01:40+00:00
845,@CConstitucional La penalización y el delito de aborto en Colombia y América Latina es una norma dictada por hombres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-20 13:56:14+00:00
846,@CConstitucional La penalización obstaculiza el acceso a la información y el acceso pleno de las mujeres a su ciudadania. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-20 13:55:40+00:00
